time, price, volume, position_id, side
20180502071500001,114261,1, 1,BUY
20180502071507501,114249,1, 2,SELL
20180502071507501,114249,1, 1,SELL
20180502073000001,114921,1, 3,BUY
20180502073000001,114921,1, 2,BUY
20180502084500001,114299,1, 4,SELL
20180502084500001,114299,1, 3,SELL
20180502101500001,113881,1, 5,BUY
20180502101500001,113881,1, 4,BUY
20180502124500001,113869,1, 6,SELL
20180502124500001,113869,1, 5,SELL
20180502133000001,114011,1, 7,BUY
20180502133000001,114011,1, 6,BUY
20180502134500001,113789,1, 8,SELL
20180502134500001,113789,1, 7,SELL
20180502171500001,113471,1, 9,BUY
20180502171500001,113471,1, 8,BUY
20180502181500001,113809,1, 10,SELL
20180502181500001,113809,1, 9,SELL
20180502190000001,113411,1, 11,BUY
20180502190000001,113411,1, 10,BUY
20180502193000001,113129,1, 12,SELL
20180502193000001,113129,1, 11,SELL
20180503074500001,114421,1, 13,BUY
20180503074500001,114421,1, 12,BUY
20180503081500001,114269,1, 14,SELL
20180503081500001,114269,1, 13,SELL
20180503090000001,114161,1, 15,BUY
20180503090000001,114161,1, 14,BUY
20180503094500001,114349,1, 16,SELL
20180503094500001,114349,1, 15,SELL
20180503100000001,114341,1, 17,BUY
20180503100000001,114341,1, 16,BUY
20180503110500001,113959,1, 18,SELL
20180503110500001,113959,1, 17,SELL
20180503120000001,113791,1, 19,BUY
20180503120000001,113791,1, 18,BUY
20180503143000001,113049,1, 20,SELL
20180503143000001,113049,1, 19,SELL
20180503160500001,112721,1, 21,BUY
20180503160500001,112721,1, 20,BUY
20180503171500001,113569,1, 22,SELL
20180503171500001,113569,1, 21,SELL
20180503173000001,113531,1, 23,BUY
20180503173000001,113531,1, 22,BUY
20180503174500001,113939,1, 24,SELL
20180503174500001,113939,1, 23,SELL
20180503183000001,113881,1, 25,BUY
20180503183000001,113881,1, 24,BUY
20180503184500001,114219,1, 26,SELL
20180503184500001,114219,1, 25,SELL
20180503191500001,114161,1, 27,BUY
20180503191500001,114161,1, 26,BUY
20180504071500001,113799,1, 28,SELL
20180504071500001,113799,1, 27,SELL
20180504074500001,114061,1, 29,BUY
20180504074500001,114061,1, 28,BUY
20180504090000001,113299,1, 30,SELL
20180504090000001,113299,1, 29,SELL
20180504094500001,113511,1, 31,BUY
20180504094500001,113511,1, 30,BUY
20180504101500001,113489,1, 32,SELL
20180504101500001,113489,1, 31,SELL
20180504113000001,113761,1, 33,BUY
20180504113000001,113761,1, 32,BUY
20180504140000001,113769,1, 34,SELL
20180504140000001,113769,1, 33,SELL
20180504143000001,113891,1, 35,BUY
20180504143000001,113891,1, 34,BUY
20180504144500001,114099,1, 36,SELL
20180504144500001,114099,1, 35,SELL
20180504173000001,115341,1, 37,BUY
20180504173000001,115341,1, 36,BUY
20180507101500001,115589,1, 38,SELL
20180507101500001,115589,1, 37,SELL
20180507103000001,115561,1, 39,BUY
20180507103000001,115561,1, 38,BUY
20180507111500001,115069,1, 40,SELL
20180507111500001,115069,1, 39,SELL
20180507120000001,114691,1, 41,BUY
20180507120000001,114691,1, 40,BUY
20180507143000001,114979,1, 42,SELL
20180507143000001,114979,1, 41,SELL
20180507151500001,115081,1, 43,BUY
20180507151500001,115081,1, 42,BUY
20180507170000001,115029,1, 44,SELL
20180507170000001,115029,1, 43,SELL
20180507174500001,114941,1, 45,BUY
20180507174500001,114941,1, 44,BUY
20180507191500001,113789,1, 46,SELL
20180507191500001,113789,1, 45,SELL
20180508113000001,113921,1, 47,BUY
20180508113000001,113921,1, 46,BUY
20180508120000001,114009,1, 48,SELL
20180508120000001,114009,1, 47,SELL
20180508121500001,113951,1, 49,BUY
20180508121500001,113951,1, 48,BUY
20180508131500001,113729,1, 50,SELL
20180508131500001,113729,1, 49,SELL
20180508133000001,113771,1, 51,BUY
20180508133000001,113771,1, 50,BUY
20180508134500001,113289,1, 52,SELL
20180508134500001,113289,1, 51,SELL
20180508143000001,113281,1, 53,BUY
20180508143000001,113281,1, 52,BUY
20180508144500001,113319,1, 54,SELL
20180508144500001,113319,1, 53,SELL
20180508151500001,113031,1, 55,BUY
20180508151500001,113031,1, 54,BUY
20180508163000001,113879,1, 56,SELL
20180508163000001,113879,1, 55,SELL
20180508164500001,113801,1, 57,BUY
20180508164500001,113801,1, 56,BUY
20180508183000001,114069,1, 58,SELL
20180508183000001,114069,1, 57,SELL
20180508184500001,114141,1, 59,BUY
20180508184500001,114141,1, 58,BUY
20180510070000001,115039,1, 60,SELL
20180510070000001,115039,1, 59,SELL
20180510081500001,116501,1, 61,BUY
20180510081500001,116501,1, 60,BUY
20180510093000001,116899,1, 62,SELL
20180510093000001,116899,1, 61,SELL
20180510100000001,116751,1, 63,BUY
20180510100000001,116751,1, 62,BUY
20180510101500001,116769,1, 64,SELL
20180510101500001,116769,1, 63,SELL
20180510104500001,116681,1, 65,BUY
20180510104500001,116681,1, 64,BUY
20180510160500001,117949,1, 66,SELL
20180510160500001,117949,1, 65,SELL
20180510171500001,118171,1, 67,BUY
20180510171500001,118171,1, 66,BUY
20180511073000001,118089,1, 68,SELL
20180511073000001,118089,1, 67,SELL
20180511074500001,118011,1, 69,BUY
20180511074500001,118011,1, 68,BUY
20180511101500001,119309,1, 70,SELL
20180511101500001,119309,1, 69,SELL
20180511103000001,119411,1, 71,BUY
20180511103000001,119411,1, 70,BUY
20180511153000001,118869,1, 72,SELL
20180511153000001,118869,1, 71,SELL
20180511163000001,118731,1, 73,BUY
20180511163000001,118731,1, 72,BUY
20180511181500001,118399,1, 74,SELL
20180511181500001,118399,1, 73,SELL
