index,sell,buy,open,profit,pos_prof,time,pos
12,1,0,7386.2,0.0,0.0,20180531044500,1
13,0,1,7489.1,-104.90000000000055,-104.90000000000055,20180531050000,1
14,1,0,7476.7,-119.30000000000109,-14.400000000000546,20180531051500,1
15,1,0,7497.0,0.0,0.0,20180531053000,0
16,0,1,7492.0,-136.60000000000127,-17.300000000000182,20180531054500,1
18,0,1,7498.1,0.0,0.0,20180531061500,0
19,1,0,7599.0,-31.600000000001273,105.0,20180531063000,1
20,0,1,7581.2,-15.800000000001091,15.800000000000182,20180531064500,1
22,0,1,7562.6,0.0,0.0,20180531071500,0
24,0,1,7579.9,0.0,0.0,20180531074500,0
27,0,1,7530.5,0.0,0.0,20180531083000,0
28,0,1,7531.3,0.0,0.0,20180531084500,0
30,0,1,7534.6,0.0,0.0,20180531091500,0
33,0,1,7536.7,0.0,0.0,20180531100000,0
35,0,1,7540.5,0.0,0.0,20180531103000,0
36,0,1,7522.4,0.0,0.0,20180531104500,0
43,1,0,7568.0,-31.00000000000091,-15.199999999999818,20180531123000,1
46,0,1,7505.0,29.99999999999909,61.0,20180531131500,1
47,1,0,7525.1,48.099999999999454,18.100000000000364,20180531133000,1
54,1,0,7570.1,0.0,0.0,20180531151500,0
57,1,0,7557.3,0.0,0.0,20180531160000,0
58,1,0,7547.0,0.0,0.0,20180531161500,0
65,1,0,7580.7,0.0,0.0,20180531180000,0
72,0,1,7556.7,14.5,-33.599999999999454,20180531194500,1
73,0,1,7538.0,0.0,0.0,20180531200000,0
76,0,1,7546.3,0.0,0.0,20180531204500,0
77,0,1,7535.7,0.0,0.0,20180531210000,0
82,0,1,7441.2,0.0,0.0,20180531221500,0
83,1,0,7447.1,-97.09999999999945,-111.59999999999945,20180531223000,1
84,0,1,7440.0,-91.99999999999909,5.100000000000364,20180531224500,1
85,0,1,7439.9,0.0,0.0,20180531230000,0
86,1,0,7474.1,-59.89999999999873,32.100000000000364,20180531231500,1
88,1,0,7466.4,0.0,0.0,20180531234500,0
90,1,0,7499.9,0.0,0.0,20180601001500,0
91,1,0,7508.6,0.0,0.0,20180601003000,0
92,1,0,7500.9,0.0,0.0,20180601004500,0
98,1,0,7514.7,0.0,0.0,20180601021500,0
102,0,1,7483.2,-70.99999999999818,-11.099999999999454,20180601031500,1
115,0,1,7534.6,0.0,0.0,20180601063000,0
116,1,0,7541.7,-14.499999999998181,56.5,20180601064500,1
117,1,0,7540.0,0.0,0.0,20180601070000,0
118,1,0,7580.1,0.0,0.0,20180601071500,0
119,1,0,7595.9,0.0,0.0,20180601073000,0
125,1,0,7596.5,0.0,0.0,20180601090000,0
127,0,1,7550.3,-25.099999999998545,-10.600000000000364,20180601093000,1
128,0,1,7537.7,0.0,0.0,20180601094500,0
129,0,1,7528.7,0.0,0.0,20180601100000,0
136,0,1,7530.0,0.0,0.0,20180601114500,0
137,0,1,7345.8,0.0,0.0,20180601120000,0
138,1,0,7394.5,-182.89999999999873,-157.80000000000018,20180601121500,1
139,0,1,7388.5,-178.89999999999873,4.0,20180601123000,1
140,0,1,7396.0,0.0,0.0,20180601124500,0
141,0,1,7407.0,0.0,0.0,20180601130000,0
142,0,1,7400.0,0.0,0.0,20180601131500,0
143,1,0,7418.8,-150.59999999999854,28.300000000000182,20180601133000,1
144,1,0,7418.3,0.0,0.0,20180601134500,0
145,1,0,7417.9,0.0,0.0,20180601140000,0
148,1,0,7432.87,0.0,0.0,20180601144500,0
152,1,0,7435.1,0.0,0.0,20180601154500,0
163,0,1,7416.8,-150.59999999999854,0.0,20180601183000,1
169,1,0,7439.7,-129.6999999999989,20.899999999999636,20180601200000,1
172,1,0,7441.7,0.0,0.0,20180601204500,0
175,1,0,7448.6,0.0,0.0,20180601213000,0
179,0,1,7517.4,-209.39999999999873,-79.69999999999982,20180601223000,1
181,0,1,7510.5,0.0,0.0,20180601230000,0
184,0,1,7522.7,0.0,0.0,20180601234500,0
189,1,0,7470.5,-258.29999999999836,-48.899999999999636,20180602010000,1
191,0,1,7488.8,-278.59999999999854,-20.300000000000182,20180602013000,1
209,1,0,7527.4,-241.9999999999991,36.599999999999454,20180602060000,1
211,1,0,7491.0,0.0,0.0,20180602063000,0
213,0,1,7655.4,-371.9999999999991,-130.0,20180602070000,1
214,0,1,7660.0,0.0,0.0,20180602071500,0
215,1,0,7652.79,-376.60999999999876,-4.609999999999673,20180602073000,1
216,0,1,7658.9,-384.71999999999844,-8.109999999999673,20180602074500,1
217,0,1,7647.07,0.0,0.0,20180602080000,0
218,1,0,7662.6,-383.0199999999977,1.7000000000007276,20180602081500,1
219,0,1,7677.1,-399.5199999999977,-16.5,20180602083000,1
220,0,1,7660.0,0.0,0.0,20180602084500,0
222,0,1,7632.9,0.0,0.0,20180602091500,0
234,0,1,7635.0,0.0,0.0,20180602121500,0
249,0,1,7621.8,0.0,0.0,20180602160000,0
250,0,1,7599.5,0.0,0.0,20180602161500,0
251,1,0,7623.04,-455.5799999999981,-56.0600000000004,20180602163000,1
254,1,0,7642.8,0.0,0.0,20180602171500,0
258,1,0,7641.7,0.0,0.0,20180602181500,0
264,1,0,7680.4,0.0,0.0,20180602194500,0
269,0,1,7620.1,-454.6399999999985,0.9399999999995998,20180602210000,1
274,0,1,7628.1,0.0,0.0,20180602221500,0
295,0,1,7639.2,0.0,0.0,20180603033000,0
296,0,1,7625.0,0.0,0.0,20180603034500,0
308,0,1,7740.0,0.0,0.0,20180603064500,0
309,0,1,7723.1,0.0,0.0,20180603070000,0
310,1,0,7720.0,-356.7399999999989,97.89999999999964,20180603071500,1
311,1,0,7724.5,0.0,0.0,20180603073000,0
312,1,0,7725.0,0.0,0.0,20180603074500,0
315,1,0,7730.0,0.0,0.0,20180603083000,0
316,1,0,7752.6,0.0,0.0,20180603084500,0
325,0,1,7699.7,-338.4399999999987,18.300000000000182,20180603110000,1
328,0,1,7709.0,0.0,0.0,20180603114500,0
330,0,1,7700.5,0.0,0.0,20180603121500,0
