time, price, volume, position_id, side
20180606071500001,62106,1, 1,BUY
20180606071500001,62104,1, 1,SELL
20180606071507501,62109,1, 2,SELL
20180606130000001,62200,1, 2,BUY
20180607073000001,61956,1, 3,BUY
20180608114215001,62766,1, 3,SELL
20180611071500001,62827,1, 4,BUY
20180611071500001,62825,1, 4,SELL
20180613071500001,63801,1, 5,BUY
20180613100115001,63570,1, 5,SELL
20180613181500001,63293,1, 6,BUY
20180614070015001,63134,1, 6,SELL
20180614121500001,62690,1, 7,SELL
20180614135307501,62969,1, 7,BUY
20180614181500001,63187,1, 8,BUY
20180615070015001,63090,1, 8,SELL
20180618071500001,64116,1, 9,BUY
20180618100415001,63915,1, 9,SELL
20180619071500001,64775,1, 10,BUY
20180619121415001,64638,1, 10,SELL
20180620071500001,64192,1, 11,SELL
20180620193715001,64284,1, 11,BUY
20180622071500001,63804,1, 12,SELL
20180622121500001,63719,1, 13,BUY
20180622121500001,63719,1, 12,BUY
20180622131715001,63479,1, 13,SELL
20180625071500001,63648,1, 14,BUY
20180625081515001,63429,1, 14,SELL
20180627120000001,63680,1, 15,SELL
20180627175115001,63737,1, 15,BUY
20180702071500001,63667,1, 16,BUY
20180702201415001,63980,1, 16,SELL
20180703071500001,63749,1, 17,SELL
20180703145915001,63842,1, 17,BUY
20180706124500001,63452,1, 18,SELL
20180710083615001,62976,1, 18,BUY
20180711071500001,62492,1, 19,BUY
20180711105015001,62502,1, 19,SELL
20180712071500001,62591,1, 20,SELL
20180712151815001,62641,1, 20,BUY
20180713163000001,62966,1, 21,BUY
20180713191500001,62881,1, 21,SELL
20180716071500001,62775,1, 22,SELL
20180716122415001,62673,1, 22,BUY
20180718071500001,63281,1, 23,BUY
20180718144007501,63464,1, 23,SELL
20180719071500001,63674,1, 24,BUY
20180719133115001,63834,1, 24,SELL
20180723071500001,63684,1, 25,SELL
20180723120000001,63512,1, 25,BUY
20180724071500001,63314,1, 26,SELL
20180724130000001,63199,1, 26,BUY
20180724163000001,63743,1, 27,BUY
20180725070015001,63622,1, 27,SELL
20180725071500001,63429,1, 28,SELL
20180725140000001,63443,1, 28,BUY
20180730073000001,63180,1, 29,BUY
20180730090107501,63041,1, 29,SELL
20180802071500001,63515,1, 30,BUY
20180802123000001,63552,1, 30,SELL
20180806071500001,63757,1, 31,BUY
20180806151015001,63946,1, 31,SELL
20180807071500001,63831,1, 32,SELL
20180807173015001,63822,1, 32,BUY
20180808091500001,64265,1, 33,BUY
20180808134615001,64819,1, 33,SELL
20180809071500001,66771,1, 34,BUY
20180810091500001,66942,1, 34,SELL
20180813071500001,68548,1, 35,BUY
20180813123515001,68084,1, 35,SELL
20180814071500001,67073,1, 36,SELL
20180815084500001,66901,1, 36,BUY
20180816071500001,67142,1, 37,SELL
20180817084915001,67277,1, 37,BUY
20180820071500001,67533,1, 38,BUY
20180820084015001,67226,1, 38,SELL
20180821071500001,67082,1, 39,SELL
20180821073000001,67334,1, 40,BUY
20180821073000001,67334,1, 39,BUY
20180821142415001,67589,1, 40,SELL
20180822073000001,67790,1, 41,BUY
20180822133000001,67977,1, 41,SELL
20180823071500001,68661,1, 42,BUY
20180823101815001,68627,1, 42,SELL
20180823103000001,68455,1, 43,SELL
20180823143000001,68327,1, 43,BUY
20180824071500001,68073,1, 44,SELL
20180827071500001,67550,1, 45,BUY
20180827071500001,67550,1, 44,BUY
20180827122115001,67364,1, 45,SELL
20180827123000001,67273,1, 46,SELL
20180827160000001,67393,1, 46,BUY
20180828071500001,67444,1, 47,SELL
20180828105207501,67751,1, 47,BUY
20180829071500001,68337,1, 48,BUY
20180829092115001,68016,1, 48,SELL
20180830121500001,67935,1, 49,SELL
20180830134015001,68347,1, 49,BUY
20180831071500001,68139,1, 50,SELL
20180831204515001,67673,1, 50,BUY
20180904071500001,68403,1, 51,BUY
20180904084915001,68244,1, 51,SELL
20180905071500001,68649,1, 52,BUY
20180905131715001,68354,1, 52,SELL
20180906131500001,69010,1, 53,BUY
20180906181500001,69343,1, 53,SELL
20180907071500001,68949,1, 54,SELL
20180907110500001,69331,1, 54,BUY
20180911071500001,70743,1, 55,SELL
20180911103007501,70934,1, 55,BUY
20180912071500001,70398,1, 56,BUY
20180912080915001,70110,1, 56,SELL
20180912113000001,69882,1, 57,SELL
20180914081215001,69024,1, 57,BUY
20180914104500001,68229,1, 58,SELL
20180914141315001,68711,1, 58,BUY
20180917071500001,68972,1, 59,BUY
20180917113715001,68739,1, 59,SELL
20180918071500001,68432,1, 60,SELL
20180919202200001,67467,1, 60,BUY
20180920071500001,67155,1, 61,SELL
20180920123815001,67084,1, 61,BUY
20180924071500001,66717,1, 62,SELL
20180924190000001,66446,1, 62,BUY
20180926071500001,66327,1, 63,SELL
20180926121015001,66503,1, 63,BUY
20180926181500001,66363,1, 64,SELL
20180927133815001,66361,1, 64,BUY
20181002071500001,65769,1, 65,BUY
20181002114500001,65952,1, 65,SELL
20181004071500001,66767,1, 66,BUY
20181005070015001,67489,1, 66,SELL
20181005071500001,67213,1, 67,SELL
20181005163015001,67228,1, 67,BUY
20181008071500001,67536,1, 68,BUY
20181008105015001,67449,1, 68,SELL
20181009071500001,66839,1, 69,SELL
20181009100000001,67172,1, 69,BUY
20181010074500001,66842,1, 70,BUY
20181010103315001,66601,1, 70,SELL
20181011071500001,67245,1, 71,SELL
20181012125215001,66552,1, 71,BUY
20181015071500001,66270,1, 72,SELL
20181015140915001,66189,1, 72,BUY
20181017071500001,65894,1, 73,BUY
20181017132615001,65966,1, 73,SELL
20181018071500001,66272,1, 74,BUY
20181018092015001,65940,1, 74,SELL
20181022071500001,65756,1, 75,SELL
20181022130115001,65794,1, 75,BUY
20181024114500001,65714,1, 76,SELL
20181024144915001,66030,1, 76,BUY
20181030071500001,66118,1, 77,SELL
20181030133015001,66139,1, 77,BUY
20181101071500001,66038,1, 78,SELL
20181101112515001,66088,1, 78,BUY
20181102071500001,65889,1, 79,SELL
20181102120007501,66118,1, 79,BUY
20181106071500001,66331,1, 80,SELL
20181106115215001,66407,1, 80,BUY
20181107203000001,66653,1, 81,BUY
20181108071500001,66547,1, 82,SELL
20181108071500001,66547,1, 81,SELL
20181108100015001,66701,1, 82,BUY
20181112071500001,67769,1, 83,SELL
20181112101500001,68041,1, 83,BUY
20181115071500001,66907,1, 84,SELL
20181115101515001,67025,1, 84,BUY
20181115153000001,66626,1, 85,SELL
20181116100907501,66403,1, 85,BUY
20181120151500001,66400,1, 86,BUY
20181121070015001,66381,1, 86,SELL
20181121071500001,66186,1, 87,SELL
20181121111500001,66295,1, 87,BUY
20181126071500001,66728,1, 88,BUY
20181126144515001,67107,1, 88,SELL
20181127071500001,67077,1, 89,SELL
20181127140415001,67146,1, 89,BUY
20181203071500001,66351,1, 90,SELL
20181203161415001,66862,1, 90,BUY
20181204171500001,66944,1, 91,BUY
20181205074315001,66908,1, 91,SELL
