time, price, volume, position_id, side
20180102134315001,13899,1, 1,BUY
20180103101015001,14635,1, 1,SELL
20180104083015001,14499,1, 2,SELL
20180104180915001,14911,1, 2,BUY
20180105085315001,15199,1, 3,BUY
20180106094615001,16371.3,1, 3,SELL
20180106221115001,17100,1, 4,BUY
20180107042707501,16667,1, 4,SELL
20180107133215001,16403,1, 5,SELL
20180109012315001,15153,1, 5,BUY
20180109131615001,14346,1, 6,SELL
20180110155115001,14384,1, 6,BUY
20180110234815001,14683,1, 7,BUY
20180111030015001,14225,1, 7,SELL
20180111035215001,13299,1, 8,SELL
20180111150015001,13926,1, 8,BUY
20180113004915001,14101,1, 9,BUY
20180113193315001,14016,1, 9,SELL
20180114043415001,14009,1, 10,SELL
20180114230515001,13621,1, 10,BUY
20180115062715001,13764,1, 11,BUY
20180115231915001,13606,1, 11,SELL
20180116001815001,13299,1, 12,SELL
20180117200915001,10687,1, 12,BUY
20180117221015001,11413,1, 13,BUY
20180118080215001,10634,1, 13,SELL
20180118120415001,11671,1, 14,BUY
20180118221015001,11110,1, 14,SELL
20180119130815001,11850,1, 15,BUY
20180121003815001,12421,1, 15,SELL
20180121045515001,12250,1, 16,SELL
20180122041715001,11718,1, 16,BUY
20180122131115001,11014,1, 17,SELL
20180123010815001,10901,1, 17,BUY
20180123114515001,10008,1, 18,SELL
20180123162615001,10988,1, 18,BUY
20180123162615001,10988,1, 19,BUY
20180124042115001,10517.3,1, 19,SELL
20180124124715001,11428,1, 20,BUY
20180125115415001,11150.9,1, 20,SELL
20180125154815001,10989,1, 21,SELL
20180126004915001,11386,1, 21,BUY
20180126024815001,11631.5,1, 22,BUY
20180126074415001,11067,1, 22,SELL
20180126080815001,10844,1, 23,SELL
20180127025115001,11230,1, 23,BUY
20180127054215001,11251,1, 24,BUY
20180127113115001,10862,1, 24,SELL
20180127154715001,11445,1, 25,BUY
20180129011915001,11680,1, 25,SELL
20180129012615001,11525,1, 26,SELL
20180131114415001,10351,1, 26,BUY
20180201084015001,9841,1, 27,SELL
20180202154407501,8934,1, 27,BUY
20180203133915001,9190,1, 28,BUY
20180204015115001,9021,1, 28,SELL
20180204092615001,8905,1, 29,SELL
20180206131007501,6951,1, 29,BUY
20180206193815001,7421,1, 30,BUY
20180207222815001,7901.4,1, 30,SELL
20180208101215001,8489.9,1, 31,BUY
20180209003315001,8061,1, 31,SELL
20180209004815001,7877.2,1, 32,SELL
20180209100115001,8330.7,1, 32,BUY
20180209144015001,8491,1, 33,BUY
20180210103615001,8551,1, 33,SELL
20180210150915001,8434,1, 34,SELL
20180211130015001,8281,1, 34,BUY
20180212023315001,8497,1, 35,BUY
20180213042615001,8620,1, 35,SELL
20180213081915001,8513.9,1, 36,SELL
20180213201515001,8673,1, 36,BUY
20180214040715001,8744.7,1, 37,BUY
20180216065915001,9849,1, 37,SELL
20180217010915001,10230,1, 38,BUY
20180218051115001,10653,1, 38,SELL
20180218052715001,10521.3,1, 39,SELL
20180218193615001,10856.4,1, 39,BUY
20180219073615001,10890,1, 40,BUY
20180220225415001,11259,1, 40,SELL
20180220234415001,11124,1, 41,SELL
20180222021215001,10678.4,1, 41,BUY
20180222100515001,10199,1, 42,SELL
20180223090615001,10000,1, 42,BUY
20180223100715001,10136,1, 43,BUY
20180223200715001,9919,1, 43,SELL
20180224020615001,10396,1, 44,BUY
20180224063615001,9863.67,1, 44,SELL
20180224063615001,9863.67,1, 45,SELL
20180225060615001,9751,1, 45,BUY
20180225150215001,9349.3,1, 46,SELL
20180226010715001,9680.16,1, 46,BUY
20180226125815001,9826,1, 47,BUY
20180228085815001,10559,1, 47,SELL
20180228085815001,10479,1, 48,SELL
20180228200815001,10647,1, 48,BUY
20180228231315001,10355,1, 49,SELL
20180301081615001,10700,1, 50,BUY
20180301081615001,10698,1, 49,BUY
20180302100015001,10899,1, 50,SELL
20180303011115001,11164,1, 51,BUY
20180303205115001,11252,1, 51,SELL
20180304032115001,11249,1, 52,SELL
20180304182515001,11250,1, 52,BUY
20180304201515001,11490,1, 53,BUY
20180305101515001,11417,1, 53,SELL
20180305184715001,11624,1, 54,BUY
20180305235915001,11431,1, 54,SELL
20180305235915001,11399,1, 55,SELL
20180308092915001,10098,1, 55,BUY
20180308165415001,9488.4,1, 56,SELL
20180309142215001,9064.9,1, 56,BUY
20180310000115001,9261.7,1, 57,BUY
20180310173515001,9172,1, 57,SELL
20180310202915001,8949,1, 58,SELL
20180311114515001,8831.9,1, 58,BUY
20180311171815001,9376,1, 59,BUY
20180312143415001,9356,1, 59,SELL
20180312163315001,9187,1, 60,SELL
20180313040815001,9281,1, 60,BUY
20180314100315001,8921.9,1, 61,SELL
20180315135215001,8280,1, 61,BUY
20180316132315001,8395,1, 62,BUY
20180317012015001,8249,1, 62,SELL
20180317120415001,8068.1,1, 63,SELL
20180318124615001,7794.7,1, 63,BUY
20180318140615001,7519,1, 64,SELL
20180318210507501,7824.2,1, 64,BUY
20180318211215001,7871,1, 65,BUY
20180319100415001,8119,1, 65,SELL
20180319134215001,8468.06,1, 66,BUY
20180320080215001,8364,1, 66,SELL
20180320161815001,8685,1, 67,BUY
20180321161615001,8876.1,1, 67,SELL
20180321165315001,8799.3,1, 68,SELL
20180322031615001,9092,1, 68,BUY
20180322093015001,8751,1, 69,SELL
20180322230715001,8744,1, 69,BUY
20180323021515001,8449,1, 70,SELL
20180323144315001,8535.9,1, 70,BUY
20180323231515001,8731,1, 71,BUY
20180324121215001,8682.6,1, 71,SELL
20180324144415001,9001,1, 72,BUY
20180324214115001,8655.1,1, 72,SELL
20180324214115001,8655.1,1, 73,SELL
20180325143215001,8591,1, 73,BUY
20180326005715001,8363.8,1, 74,SELL
20180326222315001,8222.05,1, 74,BUY
20180327025615001,7834.9,1, 75,SELL
20180327135415001,8065.6,1, 75,BUY
20180328002215001,7715.6,1, 76,SELL
20180328090815001,8003,1, 76,BUY
20180329041415001,7761,1, 77,SELL
20180331001715001,7037.8,1, 77,BUY
20180331102615001,7106,1, 78,BUY
20180331210515001,6966.1,1, 78,SELL
20180401071115001,6809,1, 79,SELL
20180401191015001,6875.7,1, 79,BUY
20180402004315001,6990,1, 80,BUY
20180404024115001,7261.5,1, 81,SELL
20180404024115001,7261.5,1, 80,SELL
20180405083707501,6871.8,1, 81,BUY
20180406062315001,6609.6,1, 82,SELL
20180407010015001,6661,1, 82,BUY
20180407014115001,6865,1, 83,BUY
20180407134715001,6813.6,1, 83,SELL
20180407152815001,6951,1, 84,BUY
20180409101515001,6980,1, 84,SELL
20180409101715001,6942.5,1, 85,SELL
20180409235315001,6784.9,1, 85,BUY
20180410150115001,6810.3,1, 86,BUY
20180412065615001,6876.7,1, 86,SELL
20180412065715001,6799,1, 87,SELL
20180412110115001,6966,1, 87,BUY
20180412110515001,6976.5,1, 88,BUY
20180413203615001,8011.6,1, 88,SELL
20180415084315001,8170,1, 89,BUY
20180416021115001,8247,1, 89,SELL
20180416021415001,8030,1, 90,SELL
20180417000115001,8059,1, 90,BUY
20180417070815001,8127.6,1, 91,BUY
20180417185215001,8014.4,1, 91,SELL
20180417185215001,7955,1, 92,SELL
20180418065015001,7960.8,1, 92,BUY
20180418070015001,8152,1, 93,BUY
20180421100615001,8746,1, 93,SELL
20180422080815001,8931,1, 94,BUY
20180422121215001,8800.6,1, 94,SELL
20180422160715001,9027,1, 95,BUY
20180422230915001,8786,1, 95,SELL
20180422230915001,8786,1, 96,SELL
20180423071315001,8925.02,1, 96,BUY
20180424003115001,9012,1, 97,BUY
20180425043915001,9274.1,1, 97,SELL
20180425102915001,9186.1,1, 98,SELL
20180426200515001,8938.7,1, 98,BUY
20180426200815001,9000,1, 99,BUY
20180427194915001,9148.8,1, 99,SELL
20180427195015001,9098.9,1, 100,SELL
20180428083315001,9204.1,1, 100,BUY
20180428085915001,9376.5,1, 101,BUY
20180429090015001,9289.6,1, 101,SELL
20180429103715001,9198.7,1, 102,SELL
20180429221415001,9363.4,1, 102,BUY
20180430082215001,9181.4,1, 103,SELL
20180430182715001,9348.7,1, 103,BUY
20180501002607501,9099,1, 104,SELL
20180501211715001,9053.01,1, 104,BUY
20180501223315001,9066,1, 105,BUY
20180504154307501,9585.6,1, 105,SELL
20180505020115001,9849,1, 106,BUY
20180505202715001,9827.9,1, 106,SELL
20180506060415001,9735,1, 107,SELL
20180506223515001,9655,1, 107,BUY
20180507010015001,9453,1, 108,SELL
20180507192515001,9419,1, 108,BUY
20180508024015001,9450,1, 109,BUY
20180508092215001,9279.8,1, 109,SELL
20180508111715001,9181.7,1, 110,SELL
20180509110315001,9204.1,1, 110,BUY
20180509120015001,9273.2,1, 111,BUY
20180510171315001,9266.1,1, 111,SELL
20180510171415001,9227,1, 112,SELL
20180512095415001,8487.5,1, 112,BUY
20180513123415001,8599,1, 113,BUY
20180514031415001,8554,1, 113,SELL
20180514041915001,8381.2,1, 114,SELL
20180514135615001,8690,1, 114,BUY
20180514143515001,8761,1, 115,BUY
20180515143315001,8626.5,1, 115,SELL
20180515143315001,8601,1, 116,SELL
20180517000915001,8376,1, 116,BUY
20180517030715001,8427.3,1, 117,BUY
20180517075115001,8221,1, 117,SELL
20180517184215001,8189.4,1, 118,SELL
20180518184815001,8162,1, 118,BUY
20180518184915001,8207.5,1, 119,BUY
20180519073415001,8163.1,1, 119,SELL
20180519115015001,8278.8,1, 120,BUY
20180519221815001,8229.2,1, 120,SELL
20180520102015001,8375.3,1, 121,BUY
20180521141815001,8431.1,1, 122,SELL
20180521141815001,8431.5,1, 121,SELL
20180524041915001,7646.9,1, 122,BUY
20180524082915001,7401.7,1, 123,SELL
20180524192215001,7566.9,1, 123,BUY
20180525105815001,7364,1, 124,SELL
20180526072515001,7495.8,1, 124,BUY
20180526072615001,7531,1, 125,BUY
20180526215415001,7479.3,1, 125,SELL
20180526224115001,7367.7,1, 126,SELL
20180527101715001,7357,1, 126,BUY
20180528035007501,7426.4,1, 127,BUY
20180528054015001,7261.5,1, 127,SELL
20180528054115001,7210.1,1, 128,SELL
20180529102515001,7162.2,1, 128,BUY
20180529110115001,7275.3,1, 129,BUY
20180530144515001,7434,1, 129,SELL
20180530145515001,7395.1,1, 130,SELL
20180531043515001,7396.5,1, 130,BUY
20180531062815001,7551,1, 131,BUY
20180531220615001,7500,1, 131,SELL
20180601071015001,7600.7,1, 132,BUY
20180601115215001,7412.84,1, 133,SELL
20180601115215001,7438.9,1, 132,SELL
20180602000015001,7525.46,1, 133,BUY
20180602065515001,7598,1, 134,BUY
20180603184715001,7679.9,1, 134,SELL
20180604055315001,7629,1, 135,SELL
20180605151715001,7470.6,1, 135,BUY
20180605155915000,7539,1, 136,BUY
