time, price, volume, position_id, side
20180606163000001,7562,1, 1,SELL
20180606200107501,7534.3,1, 1,BUY
20180606210000001,7615.9,1, 2,BUY
20180607043415001,7705.9,1, 2,SELL
20180608103000001,7581,1, 3,SELL
20180608155007501,7593.5,1, 3,BUY
20180608160000001,7637.4,1, 4,BUY
20180608190915001,7633,1, 4,SELL
20180609020000001,7660.96,1, 5,BUY
20180609044500001,7654.5,1, 5,SELL
20180609090000001,7629,1, 6,SELL
20180609204015001,7623.9,1, 6,BUY
20180609221500001,7605,1, 7,SELL
20180610135115001,7254.2,1, 7,BUY
20180610171500001,7082,1, 8,SELL
20180611020715001,6769.4,1, 8,BUY
20180611080000001,6631.6,1, 9,SELL
20180611081500001,6737.83,1, 10,BUY
20180611081500001,6737.83,1, 9,BUY
20180611140015001,6736.1,1, 10,SELL
20180611234500001,6874.4,1, 11,BUY
20180612035415001,6824,1, 11,SELL
20180612083000001,6846.9,1, 12,BUY
20180612112515001,6822.5,1, 12,SELL
20180612130000001,6721.4,1, 13,SELL
20180613044015001,6573.3,1, 13,BUY
20180613044500001,6569.9,1, 14,BUY
20180613074015001,6551.7,1, 14,SELL
20180613094500001,6419.9,1, 15,SELL
20180613124815001,6488.5,1, 15,BUY
20180613163000001,6154.5,1, 16,SELL
20180614020715001,6350.5,1, 16,BUY
20180614021500001,6415.9,1, 17,BUY
20180614123915001,6469,1, 17,SELL
20180614170000001,6522.1,1, 18,BUY
20180614221815001,6616.7,1, 18,SELL
20180615113000001,6483.2,1, 19,SELL
20180615155115001,6540,1, 19,BUY
20180615203000001,6471,1, 20,SELL
20180616052115001,6458.3,1, 20,BUY
20180616170000001,6518.6,1, 21,BUY
20180616194500001,6488.7,1, 21,SELL
20180617090000001,6503,1, 22,SELL
20180617190215001,6524,1, 22,BUY
20180617201500001,6489,1, 23,SELL
20180618083315001,6461.1,1, 23,BUY
20180618084500001,6492.6,1, 24,BUY
20180618110015001,6427.1,1, 24,SELL
20180618163000001,6696.2,1, 25,BUY
20180618231500001,6700.6,1, 25,SELL
20180619030000001,6685.2,1, 26,SELL
20180619093415001,6712.3,1, 26,BUY
20180619204500001,6691.2,1, 27,SELL
20180619234915001,6736,1, 27,BUY
20180620010000001,6669.1,1, 28,SELL
20180620093715001,6646,1, 28,BUY
20180620133000001,6724.2,1, 29,BUY
20180620173415001,6743.9,1, 29,SELL
20180621070000001,6768.8,1, 30,BUY
20180621082515001,6736,1, 30,SELL
20180622014500001,6642.7,1, 31,SELL
20180623004500001,6137.7,1, 31,BUY
20180623220000001,6210.62,1, 32,BUY
20180624001015001,6140.3,1, 32,SELL
20180624043000001,5950.7,1, 33,SELL
20180624110000001,5916,1, 33,BUY
20180624151500001,5842.8,1, 34,SELL
20180624162515001,5935,1, 34,BUY
20180624164500001,6132,1, 35,BUY
20180624221500001,6158,1, 35,SELL
20180625063000001,6186.5,1, 36,BUY
20180625121815001,6154.8,1, 36,SELL
20180625143000001,6291,1, 37,BUY
20180625171500001,6254.9,1, 37,SELL
20180626004500001,6210.73,1, 38,SELL
20180626050815001,6256,1, 38,BUY
20180626220000001,6220.1,1, 39,BUY
20180626220815001,6159.9,1, 39,SELL
20180626221500001,6133.4,1, 40,SELL
20180627054615001,6088.83,1, 40,BUY
20180627233000001,6124.2,1, 41,SELL
20180628083515001,6131.4,1, 41,BUY
20180629054500001,5919.1,1, 42,BUY
20180629105215001,5889,1, 42,SELL
20180629223000001,6050.9,1, 43,BUY
20180630083415001,6388.9,1, 43,SELL
20180701203000001,6370,1, 44,BUY
20180702000415001,6347.7,1, 44,SELL
20180702133000001,6615.3,1, 45,BUY
20180702220615001,6619.66,1, 45,SELL
20180703094500001,6615.3,1, 46,SELL
20180703153515001,6585.56,1, 46,BUY
20180703193000001,6547.4,1, 47,SELL
20180703194215001,6592.15,1, 47,BUY
20180703194500001,6598,1, 48,BUY
20180703223000001,6583.3,1, 48,SELL
20180703224500001,6490.7,1, 49,SELL
20180704053815001,6486,1, 49,BUY
20180704081500001,6527.95,1, 50,BUY
20180704162015001,6673.1,1, 50,SELL
20180704230000001,6591,1, 51,SELL
20180705095915001,6631,1, 51,BUY
20180705100000001,6640.3,1, 52,BUY
20180705120115001,6580.4,1, 52,SELL
20180705184500001,6479.6,1, 53,SELL
20180705230000001,6544.7,1, 53,BUY
20180706121500001,6597.2,1, 54,BUY
20180706181815001,6549,1, 54,SELL
20180707224500001,6568.6,1, 55,BUY
20180708042815001,6724,1, 55,SELL
20180708231500001,6705.9,1, 56,SELL
