time, price, volume, position_id, side
20180607202415001,601.67,1, 1,SELL
20180608224515001,603.25,1, 1,BUY
20180609021015001,606.66,1, 2,BUY
20180609125215001,601.79,1, 2,SELL
20180609234815001,594.9,1, 3,SELL
20180612000115001,529.71,1, 3,BUY
20180612084515001,533.74,1, 4,BUY
20180612125215001,522.79,1, 4,SELL
20180612175915001,514.9,1, 5,SELL
20180614002815001,480.79,1, 5,BUY
20180614152915001,464.57,1, 6,SELL
20180614164915001,495.21,1, 7,BUY
20180614164915001,492.792,1, 6,BUY
20180615090415001,500.98,1, 7,SELL
20180615230315001,485.41,1, 8,SELL
20180616103415001,500.72,1, 8,BUY
20180616164615001,502.19,1, 9,BUY
20180617124215001,496.92,1, 9,SELL
20180618005515001,493.15,1, 10,SELL
20180618162615001,499.24,1, 10,BUY
20180618162715001,502.95,1, 11,BUY
20180620010115001,527.24,1, 11,SELL
20180620140515001,539.35,1, 12,BUY
20180621094915001,531.89,1, 12,SELL
20180621134515001,527.06,1, 13,SELL
20180623110315001,474.31,1, 13,BUY
20180623215715001,476.35,1, 14,BUY
20180624012707501,462.41,1, 14,SELL
20180624040815001,458.15,1, 15,SELL
20180624164315001,451.03,1, 15,BUY
20180625111515001,462.87,1, 16,BUY
20180626011815001,456.11,1, 16,SELL
20180626080215001,453.16,1, 17,SELL
20180627100107501,438.53,1, 17,BUY
20180627144015001,424.949,1, 18,SELL
20180627230615001,442.03,1, 19,BUY
20180627230615001,442.03,1, 18,BUY
20180628045815001,432.71,1, 19,SELL
20180628210915001,429.89,1, 20,SELL
20180629222915001,425.49,1, 21,BUY
20180629222915001,425.49,1, 20,BUY
20180630143815001,446.91,1, 21,SELL
20180702061015001,444.56,1, 22,SELL
20180702131415001,453.23,1, 22,BUY
20180702131615001,455.22,1, 23,BUY
20180703100915001,471.75,1, 23,SELL
20180703113215001,470.34,1, 24,SELL
20180704120515001,468.04,1, 24,BUY
20180704121215001,470.96,1, 25,BUY
20180704230315001,465.9,1, 25,SELL
20180705110515001,477.413,1, 26,BUY
20180705140915001,468.15,1, 26,SELL
20180705184707501,460.9,1, 27,SELL
20180706120715001,469.69,1, 27,BUY
20180706173915001,470.93,1, 28,BUY
20180707131515001,465.52,1, 29,SELL
20180707131515001,465.56,1, 28,SELL
20180707232515001,472.17,1, 29,BUY
20180707232715001,476.97,1, 30,BUY
20180709011215001,484.78,1, 30,SELL
20180709011707501,482.46,1, 31,SELL
20180711111515001,441.29,1, 31,BUY
20180711114115001,443.65,1, 32,BUY
20180711191315001,434.95,1, 32,SELL
20180712062915001,432.9,1, 33,SELL
20180713001807501,435.34,1, 33,BUY
20180713043415001,435.9,1, 34,BUY
20180713185215001,434.29,1, 34,SELL
20180714160215001,436.99,1, 35,BUY
20180715012015001,431.12,1, 35,SELL
20180715085215001,439.96,1, 36,BUY
20180716020015001,445.84,1, 36,SELL
20180716070515001,455.32,1, 37,BUY
20180717050515001,474.49,1, 37,SELL
20180717115515001,469.61,1, 38,SELL
20180717173715001,476.1,1, 38,BUY
20180717173915001,482.09,1, 39,BUY
20180718082615001,498.26,1, 39,SELL
20180718150315001,491.9,1, 40,SELL
20180719115815001,479.92,1, 40,BUY
20180719155015001,469.07,1, 41,SELL
20180720164015001,469.4,1, 41,BUY
20180720175415001,451.93,1, 42,SELL
20180721074615001,461.61,1, 42,BUY
20180721154215001,465.17,1, 43,BUY
20180722000315001,457.49,1, 43,SELL
20180722142715001,469,1, 44,BUY
20180722212115001,459.77,1, 44,SELL
20180722212515001,456.87,1, 45,SELL
