time, price, volume, position_id, side
20180102030215001,849.79,1, 1,BUY
20180102192015001,826.17,1, 1,SELL
20180103004215001,875,1, 2,BUY
20180103100615001,851.89,1, 2,SELL
20180103182215001,884.96,1, 3,BUY
20180104084115001,908.78,1, 3,SELL
20180104133215001,954.83,1, 4,BUY
20180105140115001,970.48,1, 4,SELL
20180106090315001,998.1,1, 5,BUY
20180108133515001,1096.4,1, 5,SELL
20180108134815001,1064,1, 6,SELL
20180108213815001,1154.1,1, 6,BUY
20180109053115001,1202.8,1, 7,BUY
20180109134415001,1153.4,1, 7,SELL
20180109221315001,1250.1,1, 8,BUY
20180110220007501,1262.9,1, 8,SELL
20180110221315001,1236.9,1, 9,SELL
20180112111915001,1223,1, 9,BUY
20180112123915001,1244.5,1, 10,BUY
20180114043615001,1343,1, 10,SELL
20180114091315001,1315.7,1, 11,SELL
20180114225015001,1342.1,1, 11,BUY
20180115232215001,1278.8,1, 12,SELL
20180117201615001,963.7,1, 12,BUY
20180118021615001,1054.4,1, 13,BUY
20180118080415001,950.9,1, 13,SELL
20180118122515001,1060.1,1, 14,BUY
20180118220715001,1002.2,1, 14,SELL
20180119130915001,1079.1,1, 15,BUY
20180121005215001,1112.2,1, 15,SELL
20180121050115001,1096.2,1, 16,SELL
20180122041715001,1065.1,1, 16,BUY
20180122130915001,1000.9,1, 17,SELL
20180123010915001,1003,1, 17,BUY
20180123113107501,912.36,1, 18,SELL
20180123162715001,1010.1,1, 18,BUY
20180123162715001,1010.1,1, 19,BUY
20180125120615001,1042.6,1, 19,SELL
20180126080815001,1023,1, 20,SELL
20180127053115001,1061,1, 20,BUY
20180127054215001,1064.5,1, 21,BUY
20180129012615001,1206.4,1, 21,SELL
20180129075815001,1175.9,1, 22,SELL
20180130081915001,1180.1,1, 22,BUY
20180130152215001,1110.9,1, 23,SELL
20180131080815001,1115.1,1, 23,BUY
20180131131715001,1127.3,1, 24,BUY
20180201084115001,1099.2,1, 24,SELL
20180201090015001,1164.1,1, 25,BUY
20180201101507501,1095,1, 25,SELL
20180201154115001,1091.3,1, 26,SELL
20180202154915001,984.1,1, 26,BUY
20180203134515001,986.41,1, 27,BUY
20180204005415001,947.9,1, 27,SELL
20180204084715001,935.42,1, 28,SELL
20180206130415001,680.09,1, 28,BUY
20180206153315001,753.92,1, 29,BUY
20180207223315001,795.16,1, 29,SELL
20180209051015001,781.92,1, 30,SELL
20180209090407501,820.1,1, 30,BUY
20180209111915001,832.25,1, 31,BUY
20180210104015001,859.17,1, 31,SELL
20180210151715001,847.26,1, 32,SELL
20180211133015001,829.23,1, 32,BUY
20180212081015001,855.09,1, 33,BUY
20180213030115001,851.05,1, 33,SELL
20180213050115001,839.6,1, 34,SELL
20180213201515001,847.86,1, 34,BUY
20180214034915001,851.08,1, 35,BUY
20180215101715001,905.31,1, 35,SELL
20180216080015001,908.27,1, 36,SELL
20180216153115001,933.62,1, 36,BUY
20180217013415001,942.24,1, 37,BUY
20180218032415001,955.11,1, 37,SELL
20180218040015001,951.17,1, 38,SELL
20180219073615001,943.09,1, 38,BUY
20180219095715001,945.7,1, 39,BUY
20180219210715001,937.42,1, 39,SELL
20180220072915001,956.09,1, 40,BUY
20180220090415001,933.2,1, 40,SELL
20180220090415001,933,1, 41,SELL
20180222030415001,851.81,1, 41,BUY
20180222101815001,815.19,1, 42,SELL
20180223030015001,816.1,1, 42,BUY
20180223083215001,847.4,1, 43,BUY
20180223193915001,837.9,1, 43,SELL
20180224100615001,824.85,1, 44,SELL
20180225012715001,838.9,1, 44,BUY
20180225074115001,843.72,1, 45,BUY
20180225133015001,822.25,1, 45,SELL
20180226011415001,848.59,1, 46,BUY
20180227152815001,868.21,1, 46,SELL
20180228085015001,866.95,1, 47,SELL
20180228200215001,871.6,1, 47,BUY
20180301000415001,850.6,1, 48,SELL
20180301100515001,870.51,1, 48,BUY
20180301101015001,873.77,1, 49,BUY
20180302103415001,860.6,1, 49,SELL
20180302103415001,860.45,1, 50,SELL
20180303011115001,862.5,1, 50,BUY
20180303205215001,853.77,1, 51,SELL
20180304141715001,852.08,1, 51,BUY
20180304172915001,859.91,1, 52,BUY
20180305085015001,860.52,1, 52,SELL
20180305122715001,870.1,1, 53,BUY
20180305152015001,858.9,1, 53,SELL
20180305152015001,858.9,1, 54,SELL
20180308092915001,766.67,1, 54,BUY
20180308164315001,732.9,1, 55,SELL
20180309133615001,683.99,1, 55,BUY
20180309230015001,710.4,1, 56,BUY
20180310175115001,715.73,1, 56,SELL
20180310202915001,701.91,1, 57,SELL
20180311114515001,695.33,1, 57,BUY
20180311174815001,722.56,1, 58,BUY
20180312142215001,711.71,1, 58,SELL
20180312142715001,707.66,1, 59,SELL
20180313040715001,702.85,1, 59,BUY
20180313191015001,679.7,1, 60,SELL
20180314005115001,699.95,1, 60,BUY
20180314095115001,676.5,1, 61,SELL
20180315092915001,616.5,1, 61,BUY
20180316132715001,614.96,1, 62,BUY
20180316234215001,598.81,1, 62,SELL
20180317012315001,593.34,1, 63,SELL
20180318210515001,518.6,1, 63,BUY
20180318215415001,549.2,1, 64,BUY
20180319102615001,517.64,1, 64,SELL
20180320080215001,521.36,1, 65,SELL
20180320161715001,542.1,1, 65,BUY
20180320174415001,555.1,1, 66,BUY
20180321161015001,566.05,1, 66,SELL
20180321172315001,549.9,1, 67,SELL
20180322031515001,575.88,1, 67,BUY
20180322095115001,544.39,1, 68,SELL
20180323144515001,525.54,1, 68,BUY
20180323231015001,531.36,1, 69,BUY
20180324100915001,529.08,1, 69,SELL
20180324220615001,523.89,1, 70,SELL
20180325135915001,523.1,1, 70,BUY
20180325191307501,529.23,1, 71,BUY
20180326072415001,516.02,1, 71,SELL
20180326085615001,512.77,1, 72,SELL
20180326232415001,494.24,1, 72,BUY
20180327025615001,466.53,1, 73,SELL
20180327151715001,468.86,1, 73,BUY
20180328002115001,445.9,1, 74,SELL
20180328101115001,460.44,1, 74,BUY
20180329034815001,440.08,1, 75,SELL
20180330074515001,402.25,1, 75,BUY
20180331015115001,411.53,1, 76,BUY
20180331202315001,393.25,1, 76,SELL
20180331210407501,388.9,1, 77,SELL
20180401190915001,383.53,1, 77,BUY
20180402075215001,389.58,1, 78,BUY
20180402193815001,380.5,1, 78,SELL
20180403040615001,394.1,1, 79,BUY
20180404023715001,401.2,1, 79,SELL
20180404092015001,396.18,1, 80,SELL
20180405081415001,383.09,1, 80,BUY
20180405141315001,385.44,1, 81,BUY
20180406060215001,372.5,1, 81,SELL
20180406060415001,371.24,1, 82,SELL
20180406182215001,372.26,1, 82,BUY
20180407035415001,381.88,1, 83,BUY
20180407134815001,377.84,1, 83,SELL
20180407155815001,389.05,1, 84,BUY
20180409110115001,400.23,1, 84,SELL
20180409115815001,394.54,1, 85,SELL
20180410041015001,402.25,1, 85,BUY
20180410150115001,403.43,1, 86,BUY
20180411110215001,412.02,1, 86,SELL
20180411131915001,420.5,1, 87,BUY
20180412065715001,419.9,1, 87,SELL
20180412110715001,439.78,1, 88,BUY
20180413203515001,504.9,1, 88,SELL
20180415015015001,515.03,1, 89,BUY
20180416021415001,518.06,1, 89,SELL
20180416051615001,508.17,1, 90,SELL
20180416232515001,512.72,1, 90,BUY
20180417071215001,514.53,1, 91,BUY
20180417185615001,507.34,1, 91,SELL
20180417190115001,503.9,1, 92,SELL
20180418065015001,509.13,1, 92,BUY
20180418121115001,518.09,1, 93,BUY
20180421092915001,596.76,1, 93,SELL
20180421110615001,581.96,1, 94,SELL
20180422065015001,610.94,1, 94,BUY
20180422070115001,613.42,1, 95,BUY
20180423000115001,619.91,1, 95,SELL
20180423122515001,646.9,1, 96,BUY
20180425003215001,688.11,1, 96,SELL
20180425035015001,671.22,1, 97,SELL
20180425210715001,639.81,1, 97,BUY
20180426200915001,640.3,1, 98,BUY
20180427200215001,661,1, 98,SELL
20180427204115001,646.81,1, 99,SELL
20180428064915001,675.73,1, 99,BUY
20180428100715001,685.15,1, 100,BUY
20180428213615001,674.9,1, 100,SELL
20180429020515001,700.1,1, 101,BUY
20180429085215001,673.85,1, 102,SELL
