time, price, volume, position_id, side
20180606071500001,117689,1, 1,SELL
20180606071500001,117691,1, 1,BUY
20180606071507501,117691,1, 2,BUY
20180606122715001,117319,1, 2,SELL
20180607073000001,117959,1, 3,SELL
20180608121500001,116081,1, 4,BUY
20180608121500001,116081,1, 3,BUY
20180608135307501,114699,1, 4,SELL
20180609143000001,114679,1, 5,SELL
20180609190015001,114931,1, 5,BUY
20180611073000001,112319,1, 6,SELL
20180611152815001,112251,1, 6,BUY
20180613071500001,111139,1, 7,SELL
20180613101500001,111851,1, 7,BUY
20180613181500001,111519,1, 8,SELL
20180614083107501,112141,1, 8,BUY
20180618071500001,108379,1, 9,SELL
20180618084500001,109011,1, 10,BUY
20180618084500001,109011,1, 9,BUY
20180618114215001,108279,1, 10,SELL
20180619071500001,105759,1, 11,SELL
20180619124815001,105981,1, 11,BUY
20180619150000001,106801,1, 12,BUY
20180620141500001,109329,1, 12,SELL
20180622071500001,109961,1, 13,BUY
20180622120015001,110039,1, 13,SELL
20180622121500001,109359,1, 14,SELL
20180622141215001,110391,1, 14,BUY
20180625071500001,110119,1, 15,SELL
20180625083315001,110981,1, 15,BUY
20180627090000001,108619,1, 16,SELL
20180627114515001,109931,1, 16,BUY
20180629071500001,111871,1, 17,BUY
20180629110615001,112109,1, 17,SELL
20180702071500001,112379,1, 18,SELL
20180702084015001,113491,1, 18,BUY
20180709071500001,117241,1, 19,BUY
20180709135915001,117599,1, 19,SELL
20180711071500001,118399,1, 20,SELL
20180711123000001,117881,1, 20,BUY
20180713163000001,116799,1, 21,SELL
20180716073715001,118071,1, 21,BUY
20180716114500001,118329,1, 22,SELL
20180717124615001,115711,1, 22,BUY
20180717204500001,116039,1, 23,SELL
20180718143507501,115201,1, 23,BUY
20180719071500001,114099,1, 24,SELL
20180720073315001,112581,1, 24,BUY
20180723071500001,112851,1, 25,BUY
20180723141315001,113269,1, 25,SELL
20180724071500001,113641,1, 26,BUY
20180724161515001,114219,1, 26,SELL
20180724163000001,113229,1, 27,SELL
20180725070015001,112711,1, 27,BUY
20180725071500001,113231,1, 28,BUY
20180725145507501,114029,1, 28,SELL
20180802140000001,114469,1, 29,SELL
20180803083915001,114321,1, 29,BUY
20180807071500001,114731,1, 30,BUY
20180807104500001,114779,1, 30,SELL
20180808071500001,114239,1, 31,SELL
20180808074015001,114671,1, 31,BUY
20180808081500001,113679,1, 32,SELL
20180809153115001,109901,1, 32,BUY
20180810071500001,108129,1, 33,SELL
20180813083915001,105811,1, 33,BUY
20180814071500001,108181,1, 34,BUY
20180814100000001,107519,1, 34,SELL
20180821071500001,107461,1, 35,BUY
20180821073000001,107009,1, 36,SELL
20180821073000001,107009,1, 35,SELL
20180821133015001,106501,1, 36,BUY
20180823071500001,105369,1, 37,SELL
20180823113615001,106251,1, 37,BUY
20180824071500001,105341,1, 38,BUY
20180824081115001,104169,1, 38,SELL
20180828071500001,108461,1, 39,BUY
20180828121715001,108149,1, 39,SELL
20180829071500001,107009,1, 40,SELL
20180829073215001,107521,1, 40,BUY
20180830121500001,108781,1, 41,BUY
20180830133807501,107849,1, 41,SELL
20180831071500001,107521,1, 42,BUY
20180831133115001,107829,1, 42,SELL
20180831140000001,108491,1, 43,BUY
20180831203215001,109039,1, 43,SELL
20180904074500001,108791,1, 44,BUY
20180904080315001,108359,1, 44,SELL
20180905071500001,107069,1, 45,SELL
20180906083000001,107431,1, 45,BUY
20180906131500001,106679,1, 46,SELL
20180906190515001,105711,1, 46,BUY
20180907071500001,106201,1, 47,BUY
20180907075407501,105499,1, 47,SELL
20180907161500001,104819,1, 48,SELL
20180911070015001,103491,1, 48,BUY
20180911071500001,104311,1, 49,BUY
20180911112815001,103509,1, 49,SELL
20180913071500001,106441,1, 50,BUY
20180913143115001,107729,1, 50,SELL
20180913144500001,106819,1, 51,SELL
20180914070015001,107661,1, 51,BUY
20180914071500001,107901,1, 52,BUY
20180914085215001,107139,1, 52,SELL
20180914104500001,108401,1, 53,BUY
20180914160115001,108039,1, 53,SELL
20180918071500001,108971,1, 54,BUY
20180918171500001,110149,1, 54,SELL
20180919071500001,111411,1, 55,BUY
20180919111500001,111619,1, 55,SELL
20180924071500001,114381,1, 56,BUY
20180924124500001,114299,1, 57,SELL
20180924124500001,114299,1, 56,SELL
20180924151515001,114711,1, 57,BUY
20181001071500001,118411,1, 58,BUY
20181001123615001,117919,1, 58,SELL
20181002071500001,118439,1, 59,SELL
20181002120215001,117861,1, 59,BUY
20181005071500001,114981,1, 60,BUY
20181005160015001,115059,1, 60,SELL
20181008071500001,114479,1, 61,SELL
20181008140015001,114821,1, 61,BUY
20181008141500001,115411,1, 62,BUY
20181009100000001,116179,1, 62,SELL
20181011124500001,112451,1, 63,BUY
20181011151507501,111579,1, 63,SELL
20181016203000001,117261,1, 64,BUY
20181017071515001,116699,1, 64,SELL
20181018071500001,114989,1, 65,SELL
20181018150000001,114581,1, 65,BUY
20181022071500001,113591,1, 66,BUY
20181022130000001,113259,1, 66,SELL
20181023071500001,110889,1, 67,SELL
20181023113000001,111291,1, 67,BUY
20181024114500001,112891,1, 68,BUY
20181024150315001,112429,1, 68,SELL
20181025124500001,110689,1, 69,SELL
20181025153015001,111751,1, 69,BUY
20181026071500001,110819,1, 70,SELL
20181026161500001,109911,1, 70,BUY
20181102071500001,113641,1, 71,BUY
20181102121515001,113669,1, 71,SELL
20181106074500001,114311,1, 72,BUY
20181106115215001,114359,1, 72,SELL
20181107071500001,114109,1, 73,SELL
20181107090715001,114971,1, 73,BUY
20181112071500001,112581,1, 74,BUY
20181112110715001,112099,1, 74,SELL
20181121071500001,111381,1, 75,BUY
20181121193115001,113209,1, 75,SELL
20181123071500001,112789,1, 76,SELL
20181123204900001,111431,1, 76,BUY
20181126071500001,109259,1, 77,SELL
20181127071500001,109011,1, 78,BUY
20181127071500001,109011,1, 77,BUY
20181127114407501,108629,1, 78,SELL
20181128071500001,110181,1, 79,BUY
20181128092715001,109449,1, 79,SELL
20181130081500001,112809,1, 80,SELL
20181130132115001,112371,1, 80,BUY
20181203071500001,115811,1, 81,BUY
20181203113815001,115099,1, 81,SELL
20181204171500001,113869,1, 82,SELL
20181205074507501,113721,1, 82,BUY
