time, price, volume, position_id, side
20180103183000001,119299,1, 1,SELL
20180104081415001,119741,1, 1,BUY
20180105071500001,121919,1, 2,SELL
20180105144215001,122191,1, 2,BUY
20180105193000001,122841,1, 3,BUY
20180109122215001,123949,1, 3,SELL
20180109123000001,123509,1, 4,SELL
20180109164215001,124001,1, 4,BUY
20180111071500001,123229,1, 5,SELL
20180111081207501,123901,1, 5,BUY
20180112071500001,125199,1, 6,SELL
20180112102215001,125761,1, 6,BUY
20180115071500001,127571,1, 7,BUY
20180115100715001,127149,1, 7,SELL
20180115193000001,127501,1, 8,BUY
20180116070015001,126749,1, 8,SELL
20180118071500001,127731,1, 9,BUY
20180119070015001,129019,1, 9,SELL
20180119144500001,128201,1, 10,BUY
20180119200215001,127829,1, 10,SELL
20180122074500001,128211,1, 11,BUY
20180122125615001,128359,1, 11,SELL
20180123071500001,129781,1, 12,BUY
20180123085315001,128709,1, 12,SELL
20180125071500001,130731,1, 13,BUY
20180125134500001,131459,1, 13,SELL
20180129074500001,128369,1, 14,SELL
20180130082015001,128171,1, 14,BUY
20180130083000001,128641,1, 15,BUY
20180130122515001,129019,1, 15,SELL
20180202071500001,130091,1, 16,BUY
20180202092115001,129229,1, 16,SELL
20180205071500001,126239,1, 17,SELL
20180205100615001,127221,1, 17,BUY
20180214134500001,122649,1, 18,SELL
20180214153915001,124351,1, 18,BUY
20180221081500001,127341,1, 19,BUY
20180221200015001,128759,1, 19,SELL
20180226071500001,133781,1, 20,BUY
20180226100000001,132849,1, 20,SELL
20180301134500001,128101,1, 21,BUY
20180301144315001,127079,1, 21,SELL
20180320071500001,124671,1, 22,BUY
20180320080415001,123819,1, 22,SELL
20180326131500001,124889,1, 23,SELL
20180326191515001,123411,1, 23,BUY
20180402071500001,124759,1, 24,SELL
20180402081215001,125321,1, 24,BUY
20180404150000001,123501,1, 25,BUY
20180405071815001,124439,1, 25,SELL
20180405123000001,124669,1, 26,SELL
20180405135515001,125351,1, 26,BUY
20180406071500001,124279,1, 27,SELL
20180406130000001,124541,1, 27,BUY
20180409071500001,119579,1, 28,SELL
20180410123315001,108801,1, 28,BUY
20180410200000001,109591,1, 29,BUY
20180410202715001,108469,1, 29,SELL
20180411111500001,104839,1, 30,SELL
20180411150015001,107701,1, 30,BUY
20180411161500001,111001,1, 31,BUY
20180412133115001,112199,1, 31,SELL
20180413071500001,112981,1, 32,BUY
20180413084415001,112009,1, 32,SELL
20180416183000001,109991,1, 33,BUY
20180417083207501,111439,1, 33,SELL
20180418074500001,113801,1, 34,BUY
20180419083115001,115899,1, 34,SELL
20180423120000001,113771,1, 35,BUY
20180423185015001,113789,1, 35,SELL
20180424071500001,115141,1, 36,BUY
20180424133607501,115299,1, 36,SELL
20180430073000001,115109,1, 37,SELL
20180430121500001,115901,1, 37,BUY
20180502073000001,114921,1, 38,BUY
20180502095015001,113819,1, 38,SELL
20180503071500001,113661,1, 39,BUY
20180503101615001,113989,1, 39,SELL
20180510071500001,116281,1, 40,BUY
20180511070015001,118189,1, 40,SELL
20180511081500001,118601,1, 41,BUY
20180511150615001,119309,1, 41,SELL
20180514071500001,119301,1, 42,BUY
20180514090015001,118419,1, 42,SELL
20180518071500001,117861,1, 43,BUY
20180518100000001,117719,1, 43,SELL
20180523074500001,117619,1, 44,SELL
20180523180615001,117981,1, 44,BUY
20180528201500001,116871,1, 45,BUY
20180529070015001,116469,1, 45,SELL
20180529071500001,116089,1, 46,SELL
20180529120000001,115101,1, 46,BUY
20180530074500001,115431,1, 47,BUY
20180530135515001,115379,1, 47,SELL
20180604071500001,117581,1, 48,BUY
20180604101515001,117769,1, 48,SELL
